iter	Logloss
258	0.0009110738533
259	0.0009088380387
260	0.000906766733
261	0.0009052034689
262	0.0009032232842
263	0.0009012134534
264	0.0008990601716
265	0.0008974038199
266	0.0008956397808
267	0.0008892887664
268	0.0008870034013
269	0.0008841354249
270	0.0008824797211
271	0.0008804967
272	0.0008784360562
273	0.0008764177441
274	0.0008745375159
275	0.000872764321
276	0.0008707919692
277	0.0008673439221
278	0.0008630395487
279	0.0008612847007
280	0.0008595673786
281	0.0008577857613
282	0.0008561011825
283	0.0008544774955
284	0.0008530362117
285	0.0008515391901
286	0.0008500929981
287	0.0008470687921
288	0.00084574968
289	0.0008411450874
290	0.0008392237307
291	0.0008353212202
292	0.0008342222883
293	0.0008264514503
294	0.0008244628749
295	0.0008217881622
296	0.0008214122844
297	0.0008184147913
298	0.0008180767777
299	0.0008132780039
300	0.000811513767
301	0.000810293562
302	0.0008094673807
303	0.0008077657175
304	0.0008066379189
305	0.0008044894953
306	0.000802455962
307	0.0007999869778
308	0.0007976754504
309	0.000795025844
310	0.0007923870986
311	0.0007920871458
312	0.0007875302348
313	0.0007863756543
314	0.0007809221649
315	0.0007794645533
316	0.0007767977859
317	0.0007747571671
318	0.0007719754478
319	0.00077045432
320	0.0007662955943
321	0.0007634421622
322	0.0007614062953
323	0.0007592455716
324	0.0007572224535
325	0.0007548997417
326	0.0007538604894
327	0.000751960969
328	0.0007488875689
329	0.0007475886709
330	0.0007442586234
331	0.000736942958
332	0.0007355553668
333	0.0007320435848
334	0.0007302430337
335	0.0007285652478
336	0.0007278226077
337	0.0007267500124
338	0.0007231932189
339	0.0007205332869
340	0.0007182039054
341	0.000715564628
342	0.0007149131707
343	0.0007097497677
344	0.0007073101919
345	0.0007041663953
346	0.0007004207982
347	0.0006989001081
348	0.0006949291138
349	0.0006930355025
350	0.0006927658189
351	0.000689239177
352	0.0006869670777
353	0.000683956675
354	0.0006833718384
355	0.0006812763105
356	0.0006801381165
357	0.0006778629911
358	0.0006770940646
359	0.0006762760235
360	0.0006752244217
361	0.000667923392
362	0.0006659542635
363	0.0006614872408
364	0.0006607063509
365	0.0006481046341
366	0.0006470800281
367	0.0006459253781
368	0.0006435651355
369	0.0006418743272
370	0.0006363209678
371	0.0006344729874
372	0.000633480484
373	0.0006315549846
374	0.0006298866539
375	0.0006293520196
376	0.0006286682223
377	0.000626080811
378	0.0006222036196
379	0.0006202432443
380	0.0006194487398
381	0.0006146851856
382	0.0006132745393
383	0.0006105368182
384	0.0006076810725
385	0.0006058026295
386	0.0006036033942
387	0.0006010259208
388	0.0005980237844
389	0.0005953381127
390	0.0005919235185
391	0.0005897834627
392	0.0005879064415
393	0.0005855008471
394	0.0005825151998
395	0.0005814120122
396	0.0005789755413
397	0.0005783629946
398	0.0005771158769
399	0.0005763799118
400	0.0005752960753
401	0.000573508386
402	0.0005694825083
403	0.0005680020898
404	0.0005663725307
405	0.0005641284946
406	0.0005634106538
407	0.0005606125919
408	0.0005582322848
409	0.0005559427535
410	0.0005549439523
411	0.0005518872105
412	0.00055087269
413	0.0005487330136
414	0.0005459918914
415	0.0005443024185
416	0.000541262236
417	0.0005393269188
418	0.0005375252274
419	0.0005329518749
420	0.0005305644168
421	0.0005299888748
422	0.0005281462104
423	0.0005271414307
424	0.0005268642981
425	0.0005253835807
426	0.0005236165653
427	0.0005216203442
428	0.0005203255656
429	0.0005180603378
430	0.0005177350748
431	0.0005174026153
432	0.0005154849622
433	0.0005132634172
434	0.0005109688448
435	0.0005099951322
436	0.0005094756287
437	0.0005059800285
438	0.0005044220245
439	0.0005029504375
440	0.0005016538837
441	0.0004971979998
442	0.0004956274258
443	0.0004941452777
444	0.0004932959355
445	0.0004919716673
446	0.0004900447487
447	0.0004889872142
448	0.0004872440206
449	0.000486032673
450	0.00048492837
451	0.0004846499428
452	0.0004830077452
453	0.0004818449903
454	0.000477011981
455	0.0004765635465
456	0.0004758054042
457	0.000472786012
458	0.0004725374786
459	0.0004704155409
460	0.0004701901935
461	0.0004688847025
462	0.000468246977
463	0.0004667890977
464	0.0004658707973
465	0.0004645917456
466	0.0004631871463
467	0.0004621731497
468	0.0004610287247
469	0.0004591273472
470	0.0004581917388
471	0.0004578444055
472	0.0004573959716
473	0.0004569107083
474	0.0004566157697
475	0.0004560921699
476	0.0004542788335
477	0.0004522438231
478	0.0004518390429
479	0.0004504092971
480	0.0004493753935
481	0.0004485136976
482	0.0004476968062
483	0.0004474875709
484	0.000446803793
485	0.0004450697689
486	0.0004436602661
487	0.0004427392332
488	0.0004409022153
489	0.0004392708089
490	0.000438615393
491	0.0004369702476
492	0.0004367270194
493	0.0004354778223
494	0.0004348102712
495	0.0004334369192
496	0.0004326120189
497	0.0004311941049
498	0.0004276802174
499	0.0004269611831
500	0.000426299593
501	0.0004251740414
502	0.0004242871343
503	0.0004226826792
504	0.0004223893279
505	0.0004196335063
506	0.0004192397551
507	0.0004177685484
508	0.0004172309842
509	0.0004157178659
510	0.0004136039154
511	0.0004129966885
512	0.000410050399
513	0.0004085296208
514	0.0004072424064
515	0.0004047920375
516	0.0004033545358
517	0.0004020873687
518	0.0004005000554
519	0.0003999535577
520	0.0003990312955
521	0.0003963442807
522	0.000396033294
523	0.0003928574959
524	0.0003897033516
525	0.0003860301289
526	0.0003853314346
527	0.0003846113853
528	0.0003838945234
529	0.0003820479481
530	0.000381451126
531	0.000380821349
532	0.0003795539093
533	0.00037783201
534	0.0003764501052
535	0.0003761741926
536	0.0003748132855
537	0.000374217587
538	0.000373016191
539	0.000369929794
540	0.0003693845223
541	0.0003689440651
542	0.0003686544419
543	0.0003681140028
544	0.0003664785497
545	0.0003658655601
546	0.0003646479522
547	0.0003637091643
548	0.0003630649382
549	0.0003628845722
550	0.0003626404257
551	0.0003592257324
552	0.000358596944
553	0.0003568585367
554	0.0003536999274
555	0.0003531969079
556	0.0003523839464
557	0.0003518001961
558	0.0003511782459
559	0.0003492763711
560	0.0003478371686
561	0.0003449055038
562	0.0003439141575
563	0.0003435398055
564	0.0003418862819
565	0.0003390129315
566	0.0003362131174
567	0.000335480892
568	0.0003335395581
569	0.000332941855
570	0.0003318953973
571	0.0003315443394
572	0.0003303735704
573	0.0003298466266
574	0.000329219694
575	0.000327660247
576	0.0003270601
577	0.0003243737068
578	0.0003238508144
579	0.0003235847346
580	0.0003204024444
581	0.0003191484652
582	0.0003180782199
583	0.0003178457218
584	0.0003152705002
585	0.0003144001571
586	0.0003140485038
587	0.0003126549233
588	0.0003102108654
589	0.0003079396891
590	0.0003069634056
591	0.0003068313494
592	0.0003045110606
593	0.0003038224363
594	0.0003022028572
595	0.0003016260433
596	0.0003007958246
597	0.0003006081163
598	0.0003001426391
599	0.0002998996517
600	0.000298515477
601	0.0002961118917
602	0.0002942379361
603	0.000293389626
604	0.0002926580964
605	0.0002910358418
606	0.0002896732734
607	0.0002889185564
608	0.0002880648275
609	0.0002868744998
610	0.0002863939974
611	0.0002830630202
612	0.0002824139448
613	0.0002818385518
614	0.0002815792088
615	0.000279146135
616	0.0002783616446
617	0.0002780867708
618	0.0002758919361
619	0.0002755665379
620	0.0002744512944
621	0.0002735266587
622	0.0002733006752
623	0.0002723197043
624	0.0002708189777
625	0.0002692989821
626	0.0002690416835
627	0.0002687014275
628	0.0002684074038
629	0.0002677894947
630	0.0002672763935
631	0.000266262736
632	0.0002658743671
633	0.0002625799412
634	0.0002621711933
635	0.0002618805262
636	0.0002601028518
637	0.0002593503126
638	0.0002575482925
639	0.0002563399791
640	0.0002557241421
641	0.0002541977193
642	0.0002536130618
643	0.000251009259
644	0.000249515457
645	0.0002488278166
646	0.000248249889
647	0.0002476021139
648	0.0002470048723
649	0.000244861766
650	0.0002444965872
651	0.0002439846496
652	0.0002434493583
653	0.0002428468473
654	0.0002415160508
655	0.0002413707732
656	0.0002401182095
657	0.0002398452179
658	0.000239488487
659	0.0002389779306
660	0.0002384285384
661	0.0002376617395
662	0.0002370161239
663	0.0002367166936
664	0.0002362759792
665	0.0002351018977
666	0.000234612258
667	0.0002337169908
668	0.0002331625765
669	0.0002330707357
670	0.0002323651806
671	0.0002317200363
672	0.0002303847861
673	0.0002292840792
674	0.0002289680937
675	0.0002281756551
676	0.0002278719414
677	0.0002277217994
678	0.0002264127886
679	0.0002260715081
680	0.0002257034288
681	0.0002246784699
682	0.0002242519058
683	0.0002239873263
684	0.0002225906621
685	0.0002206524159
686	0.0002197374597
687	0.0002194684655
688	0.0002187626932
689	0.0002183357796
690	0.0002173837521
691	0.000217255105
692	0.0002158912018
693	0.00021541901
694	0.0002150910354
695	0.0002144517131
696	0.0002141374486
697	0.0002122036623
698	0.0002102456444
699	0.0002098923295
700	0.0002095362265
701	0.0002087422193
702	0.0002084861059
703	0.0002081416309
704	0.0002076375167
705	0.0002071272433
706	0.0002067757905
707	0.0002055702453
708	0.0002052474558
709	0.0002049634722
710	0.0002038804314
711	0.0002035331844
712	0.0002032401172
713	0.0002029927706
714	0.0002025051929
715	0.0002012494524
716	0.0002003496655
717	0.0002001285025
718	0.0001998087345
719	0.0001992536961
720	0.0001990500854
721	0.0001987818274
722	0.0001985384233
723	0.0001982579975
724	0.0001979743325
725	0.0001977871026
726	0.0001972109477
727	0.0001965019517
728	0.0001963353449
729	0.0001961908342
730	0.0001951039938
731	0.0001948458681
732	0.000194433359
733	0.0001941405844
734	0.0001938784314
735	0.0001935890688
736	0.0001933446393
737	0.0001931765754
738	0.0001926909737
739	0.00019260869
740	0.0001922065177
741	0.0001913356937
742	0.0001910979003
743	0.0001909700842
744	0.0001907500077
745	0.0001905919576
746	0.0001902685209
747	0.0001891608746
748	0.0001887808885
749	0.0001885199199
750	0.0001883792255
751	0.0001881416347
752	0.0001878523376
753	0.0001876982039
754	0.0001873437272
755	0.0001871755476
756	0.0001863903596
757	0.000186209086
758	0.0001850462503
759	0.0001849601892
760	0.0001846588673
761	0.0001846179171
762	0.0001839560545
763	0.0001837211166
764	0.0001835940871
765	0.0001832705347
766	0.0001830738553
767	0.0001826927266
768	0.0001825100814
769	0.0001811728721
770	0.0001809377455
771	0.0001801583781
772	0.0001798920412
773	0.0001786334311
774	0.0001784033468
775	0.0001781975901
776	0.0001778746354
777	0.00017712425
778	0.0001763452299
779	0.0001762626041
780	0.000175326817
781	0.0001752092143
782	0.0001744457095
783	0.0001736019778
784	0.0001733965164
785	0.0001732105404
786	0.0001729748879
787	0.000172274927
788	0.0001718659081
789	0.0001716986253
790	0.0001714510786
791	0.0001706577904
792	0.0001705987197
793	0.0001703682518
794	0.0001702412287
795	0.0001693897891
796	0.0001692078884
797	0.0001690357699
798	0.0001688229748
799	0.0001680639828
800	0.0001675404087
801	0.0001674118607
802	0.0001668669814
803	0.000166667666
804	0.0001664320556
805	0.0001663740253
806	0.0001653144695
807	0.0001652079518
808	0.0001650600562
809	0.0001648308338
810	0.0001645613303
811	0.0001640872385
812	0.0001638583027
813	0.0001634050033
814	0.0001632668444
815	0.0001630485358
816	0.0001625208052
817	0.0001623315284
818	0.000161198794
819	0.000161147415
820	0.0001603457413
821	0.0001603025852
822	0.0001601262823
823	0.0001600084234
824	0.0001593719357
825	0.0001590552952
826	0.0001584804941
827	0.0001580320693
828	0.0001578580712
829	0.0001574346451
830	0.0001567910075
831	0.0001567027876
832	0.0001550338195
833	0.0001550038607
834	0.0001545714271
835	0.0001544758095
836	0.0001537777569
837	0.0001528056227
838	0.0001524248766
839	0.0001522657648
840	0.0001516505706
841	0.0001515575023
842	0.0001509074406
843	0.0001507172372
844	0.0001499106415
845	0.000149717682
846	0.0001495327507
847	0.0001489110435
848	0.0001484915228
849	0.0001473181965
850	0.0001471319102
851	0.0001453074357
852	0.0001451300094
853	0.0001449819173
854	0.0001448616005
855	0.0001447628407
856	0.0001445765098
857	0.0001444128639
858	0.0001443759458
859	0.0001439406436
860	0.0001437506878
861	0.0001436345202
862	0.000143471947
863	0.0001433030778
864	0.0001431387507
865	0.0001430872911
866	0.0001426338306
867	0.0001426118274
868	0.0001424564684
869	0.0001423604418
870	0.000142207413
871	0.0001417618007
872	0.000141573085
873	0.0001413110337
874	0.0001411593839
875	0.0001406852025
876	0.0001403443024
877	0.0001400458426
878	0.0001398964844
879	0.0001396582935
880	0.0001394380593
881	0.0001384969782
882	0.0001382298155
883	0.0001380651492
884	0.0001380150986
885	0.0001379264896
886	0.0001378601967
887	0.0001373313988
888	0.0001373120004
889	0.0001372741703
890	0.0001368882135
891	0.0001367412889
892	0.000136645582
893	0.0001365014706
894	0.0001360813934
895	0.0001360227427
896	0.0001356415783
897	0.0001355632806
898	0.0001354042935
899	0.0001351978543
900	0.0001346864965
901	0.0001345410981
902	0.0001339967309
903	0.0001338682982
904	0.0001337481468
905	0.0001336149785
906	0.0001335777575
907	0.0001333621103
908	0.0001330521961
909	0.0001328865649
910	0.000132755075
911	0.0001326434672
912	0.0001325079904
913	0.0001321811601
914	0.0001319966994
915	0.0001319443836
916	0.0001318127756
917	0.0001315382714
918	0.0001313431335
919	0.0001311520356
920	0.0001308186949
921	0.0001306891509
922	0.0001306594962
923	0.0001299900048
924	0.0001297047488
925	0.0001295625323
926	0.0001293532898
927	0.000129093928
928	0.0001286770376
929	0.0001285561602
930	0.0001280285951
931	0.0001276165904
932	0.0001275223293
933	0.0001271147623
934	0.0001269512768
935	0.0001268453381
936	0.0001265076667
937	0.0001264352479
938	0.0001262497584
939	0.000126110339
940	0.0001260413291
941	0.0001252774071
942	0.000125090398
943	0.0001248420822
944	0.0001247019835
945	0.0001246415928
946	0.0001244061582
947	0.000124349125
948	0.0001242122413
949	0.0001237798583
950	0.0001233414768
951	0.0001229768453
952	0.0001228375694
953	0.0001227440651
954	0.0001224663341
955	0.0001221835521
956	0.0001219934157
957	0.0001217889803
958	0.0001216552618
959	0.0001215690204
960	0.0001211601841
961	0.0001200235079
962	0.0001196915819
963	0.0001196652991
964	0.0001193919164
965	0.0001193701887
966	0.0001193637779
967	0.0001192491669
968	0.000119012226
969	0.0001189775516
970	0.0001186293884
971	0.0001185141645
972	0.0001182788699
973	0.0001182350571
974	0.0001180899394
975	0.0001180073129
976	0.0001178794914
977	0.0001177377799
978	0.0001172811797
979	0.0001172553587
980	0.0001167229591
981	0.000116652837
982	0.0001165564062
983	0.0001164334363
984	0.0001163912406
985	0.0001154384194
986	0.0001151981398
987	0.0001151521253
988	0.0001150425532
989	0.0001149189614
990	0.000114704006
991	0.0001146789382
992	0.0001146454649
993	0.0001145104469
994	0.0001144190247
995	0.0001135920753
996	0.0001135007335
997	0.0001133373309
998	0.0001133038321
999	0.0001131732609
